#k-distance eigenvalue[eV]
3.98992961 -37.26392149
4.00891261 -37.26392149
4.02789561 -37.26402149
4.04687864 -37.26412149
4.06586164 -37.26412149
4.08484464 -37.26422149
4.10382764 -37.26432149
4.12281064 -37.26442149
4.14179364 -37.26452149
4.16077664 -37.26462149
4.17975964 -37.26482149
4.19874264 -37.26492149
4.21772566 -37.26502149
4.23670866 -37.26522149
4.25569166 -37.26542149
4.27467466 -37.26552149
4.29365766 -37.26572149
4.31264066 -37.26592149
4.33162366 -37.26612149
4.35060666 -37.26622149
4.36958966 -37.26642149
4.38857266 -37.26662149
4.40755569 -37.26682149
4.42653869 -37.26702149
4.44552169 -37.26722149
4.46450469 -37.26742149
4.48348769 -37.26762149
4.50247069 -37.26782149
4.52145369 -37.26792149
4.54043669 -37.26812149
4.55941969 -37.26832149
4.57840272 -37.26842149
4.59738572 -37.26862149
4.61636872 -37.26872149
4.63535172 -37.26892149
4.65433471 -37.26902149
4.67331771 -37.26912149
4.69230071 -37.26922149
4.71128371 -37.26932149
4.73026671 -37.26932149
4.74924974 -37.26942149
4.76823274 -37.26952149
4.78721574 -37.26952149
4.80619874 -37.26952149
4.82518174 -37.26952149

0.00000000 -21.26252149
0.01643976 -21.26252149
0.03287952 -21.26272149
0.04931928 -21.26292149
0.06575906 -21.26312149
0.08219882 -21.26352149
0.09863858 -21.26392149
0.11507834 -21.26452149
0.13151810 -21.26502149
0.14795786 -21.26572149
0.16439763 -21.26642149
0.18083739 -21.26722149
0.19727715 -21.26812149
0.21371691 -21.26902149
0.23015667 -21.27002149
0.24659643 -21.27102149
0.26303621 -21.27212149
0.27947597 -21.27322149
0.29591573 -21.27432149
0.31235549 -21.27552149
0.32879525 -21.27672149
0.34523501 -21.27802149
0.36167479 -21.27922149
0.37811455 -21.28052149
0.39455431 -21.28182149
0.41099407 -21.28312149
0.42743383 -21.28432149
0.44387359 -21.28562149
0.46031336 -21.28692149
0.47675312 -21.28812149
0.49319288 -21.28932149
0.50963264 -21.29052149
0.52607240 -21.29172149
0.54251216 -21.29282149
0.55895194 -21.29382149
0.57539170 -21.29492149
0.59183146 -21.29582149
0.60827122 -21.29682149
0.62471098 -21.29762149
0.64115074 -21.29842149
0.65759051 -21.29922149
0.67403027 -21.29982149
0.69047003 -21.30042149
0.70690979 -21.30092149
0.72334955 -21.30142149
0.73978931 -21.30182149
0.75622909 -21.30202149
0.77266885 -21.30222149
0.78910861 -21.30242149
0.80554837 -21.30242149
0.80554837 -21.30242149
0.81503987 -21.30242149
0.82453137 -21.30242149
0.83402287 -21.30252149
0.84351437 -21.30252149
0.85300588 -21.30252149
0.86249738 -21.30262149
0.87198888 -21.30262149
0.88148038 -21.30272149
0.89097188 -21.30272149
0.90046338 -21.30282149
0.90995488 -21.30292149
0.91944638 -21.30302149
0.92893788 -21.30312149
0.93842940 -21.30322149
0.94792090 -21.30332149
0.95741240 -21.30342149
0.96690390 -21.30352149
0.97639540 -21.30362149
0.98588690 -21.30382149
0.99537840 -21.30392149
1.00486990 -21.30402149
1.01436140 -21.30422149
1.02385291 -21.30432149
1.03334441 -21.30442149
1.04283591 -21.30462149
1.05232741 -21.30472149
1.06181891 -21.30492149
1.07131041 -21.30502149
1.08080191 -21.30522149
1.09029341 -21.30532149
1.09978491 -21.30542149
1.10927641 -21.30562149
1.11876792 -21.30572149
1.12825942 -21.30582149
1.13775092 -21.30602149
1.14724242 -21.30612149
1.15673392 -21.30622149
1.16622542 -21.30632149
1.17571692 -21.30642149
1.18520842 -21.30652149
1.19469992 -21.30662149
1.20419144 -21.30672149
1.21368294 -21.30682149
1.22317444 -21.30682149
1.23266594 -21.30692149
1.24215744 -21.30692149
1.25164894 -21.30702149
1.26114044 -21.30702149
1.27063194 -21.30702149
1.27063194 -21.30702149
1.28961493 -21.30702149
1.30859793 -21.30692149
1.32758093 -21.30672149
1.34656393 -21.30652149
1.36554693 -21.30632149
1.38452993 -21.30592149
1.40351293 -21.30552149
1.42249596 -21.30502149
1.44147896 -21.30452149
1.46046196 -21.30382149
1.47944496 -21.30312149
1.49842796 -21.30242149
1.51741096 -21.30152149
1.53639396 -21.30062149
1.55537696 -21.29962149
1.57435996 -21.29852149
1.59334299 -21.29742149
1.61232599 -21.29622149
1.63130899 -21.29502149
1.65029199 -21.29372149
1.66927499 -21.29232149
1.68825799 -21.29102149
1.70724099 -21.28952149
1.72622399 -21.28812149
1.74520698 -21.28662149
1.76418998 -21.28512149
1.78317301 -21.28362149
1.80215601 -21.28212149
1.82113901 -21.28072149
1.84012201 -21.27922149
1.85910501 -21.27772149
1.87808801 -21.27632149
1.89707101 -21.27492149
1.91605401 -21.27362149
1.93503701 -21.27232149
1.95402004 -21.27102149
1.97300304 -21.26982149
1.99198604 -21.26872149
2.01096904 -21.26772149
2.02995204 -21.26672149
2.04893504 -21.26592149
2.06791804 -21.26512149
2.08690104 -21.26442149
2.10588404 -21.26382149
2.12486706 -21.26342149
2.14385006 -21.26302149
2.16283306 -21.26272149
2.18181606 -21.26262149
2.20079906 -21.26252149
2.20079906 -21.26252149
2.20944362 -21.26252149
2.21808819 -21.26252149
2.22673275 -21.26252149
2.23537732 -21.26252149
2.24402188 -21.26252149
2.25266644 -21.26252149
2.26131101 -21.26252149
2.26995557 -21.26252149
2.27860013 -21.26252149
2.28724470 -21.26252149
2.29588926 -21.26252149
2.30453383 -21.26252149
2.31317839 -21.26252149
2.32182295 -21.26252149
2.33046751 -21.26252149
2.33911208 -21.26252149
2.34775665 -21.26252149
2.35640121 -21.26252149
2.36504577 -21.26252149
2.37369033 -21.26252149
2.38233489 -21.26252149
2.39097946 -21.26252149
2.39962403 -21.26252149
2.40826859 -21.26252149
2.41691315 -21.26252149
2.42555771 -21.26252149
2.43420228 -21.26252149
2.44284685 -21.26252149
2.45149141 -21.26252149
2.46013597 -21.26252149
2.46878053 -21.26252149
2.47742510 -21.26252149
2.48606966 -21.26252149
2.49471423 -21.26252149
2.50335879 -21.26252149
2.51200335 -21.26252149
2.52064791 -21.26252149
2.52929248 -21.26252149
2.53793704 -21.26252149
2.54658161 -21.26252149
2.55522617 -21.26252149
2.56387073 -21.26252149
2.57251530 -21.26252149
2.58115986 -21.26252149
2.58980442 -21.26252149
2.59844899 -21.26252149
2.60709355 -21.26252149
2.61573812 -21.26252149
2.62438268 -21.26252149
2.62438268 -21.26252149
2.64082244 -21.26252149
2.65726220 -21.26272149
2.67370196 -21.26292149
2.69014173 -21.26322149
2.70658149 -21.26352149
2.72302125 -21.26402149
2.73946101 -21.26452149
2.75590077 -21.26512149
2.77234053 -21.26572149
2.78878031 -21.26652149
2.80522007 -21.26732149
2.82165983 -21.26812149
2.83809959 -21.26902149
2.85453935 -21.27002149
2.87097911 -21.27102149
2.88741889 -21.27212149
2.90385865 -21.27322149
2.92029841 -21.27442149
2.93673817 -21.27552149
2.95317793 -21.27672149
2.96961769 -21.27802149
2.98605746 -21.27922149
3.00249722 -21.28052149
3.01893698 -21.28182149
3.03537674 -21.28312149
3.05181650 -21.28432149
3.06825626 -21.28562149
3.08469604 -21.28692149
3.10113580 -21.28812149
3.11757556 -21.28932149
3.13401532 -21.29052149
3.15045508 -21.29162149
3.16689484 -21.29282149
3.18333462 -21.29382149
3.19977438 -21.29492149
3.21621414 -21.29582149
3.23265390 -21.29672149
3.24909366 -21.29762149
3.26553342 -21.29842149
3.28197319 -21.29912149
3.29841295 -21.29982149
3.31485271 -21.30042149
3.33129247 -21.30092149
3.34773223 -21.30142149
3.36417199 -21.30172149
3.38061177 -21.30202149
3.39705153 -21.30222149
3.41349129 -21.30232149
3.42993105 -21.30242149
3.42993105 -21.30242149
3.43942255 -21.30242149
3.44891405 -21.30242149
3.45840555 -21.30242149
3.46789705 -21.30242149
3.47738856 -21.30252149
3.48688006 -21.30252149
3.49637156 -21.30262149
3.50586306 -21.30262149
3.51535456 -21.30272149
3.52484606 -21.30282149
3.53433756 -21.30282149
3.54382906 -21.30292149
3.55332056 -21.30302149
3.56281207 -21.30312149
3.57230357 -21.30322149
3.58179507 -21.30342149
3.59128657 -21.30352149
3.60077807 -21.30362149
3.61026957 -21.30372149
3.61976107 -21.30392149
3.62925257 -21.30402149
3.63874407 -21.30412149
3.64823559 -21.30432149
3.65772709 -21.30442149
3.66721859 -21.30452149
3.67671009 -21.30472149
3.68620159 -21.30482149
3.69569309 -21.30502149
3.70518459 -21.30512149
3.71467609 -21.30532149
3.72416759 -21.30542149
3.73365909 -21.30552149
3.74315060 -21.30572149
3.75264210 -21.30582149
3.76213360 -21.30592149
3.77162510 -21.30612149
3.78111660 -21.30622149
3.79060810 -21.30632149
3.80009960 -21.30642149
3.80959110 -21.30652149
3.81908260 -21.30662149
3.82857411 -21.30672149
3.83806561 -21.30672149
3.84755711 -21.30682149
3.85704861 -21.30692149
3.86654011 -21.30692149
3.87603161 -21.30692149
3.88552311 -21.30692149
3.89501461 -21.30702149
3.89501461 -21.30702149
3.91399761 -21.30692149
3.93298061 -21.30682149
3.95196361 -21.30672149
3.97094661 -21.30652149
3.98992961 -21.30622149
4.00891261 -21.30592149
4.02789561 -21.30552149
4.04687864 -21.30502149
4.06586164 -21.30442149
4.08484464 -21.30382149
4.10382764 -21.30312149
4.12281064 -21.30232149
4.14179364 -21.30152149
4.16077664 -21.30052149
4.17975964 -21.29962149
4.19874264 -21.29852149
4.21772566 -21.29742149
4.23670866 -21.29622149
4.25569166 -21.29492149
4.27467466 -21.29372149
4.29365766 -21.29232149
4.31264066 -21.29092149
4.33162366 -21.28952149
4.35060666 -21.28812149
4.36958966 -21.28662149
4.38857266 -21.28512149
4.40755569 -21.28362149
4.42653869 -21.28212149
4.44552169 -21.28072149
4.46450469 -21.27922149
4.48348769 -21.27772149
4.50247069 -21.27632149
4.52145369 -21.27492149
4.54043669 -21.27362149
4.55941969 -21.27232149
4.57840272 -21.27102149
4.59738572 -21.26992149
4.61636872 -21.26872149
4.63535172 -21.26772149
4.65433471 -21.26682149
4.67331771 -21.26592149
4.69230071 -21.26512149
4.71128371 -21.26442149
4.73026671 -21.26392149
4.74924974 -21.26342149
4.76823274 -21.26302149
4.78721574 -21.26272149
4.80619874 -21.26262149
4.82518174 -21.26252149

0.00000000 -20.61072149
0.01643976 -20.61072149
0.03287952 -20.61072149
0.04931928 -20.61072149
0.06575906 -20.61072149
0.08219882 -20.61072149
0.09863858 -20.61072149
0.11507834 -20.61072149
0.13151810 -20.61072149
0.14795786 -20.61072149
0.16439763 -20.61072149
0.18083739 -20.61072149
0.19727715 -20.61072149
