#k-distance eigenvalue[eV]
4.21317874 -21.30625726
4.23432051 -21.30545726
4.25546227 -21.30455726
4.27660401 -21.30365726
4.29774577 -21.30275726
4.31888754 -21.30185726
4.34002930 -21.30085726
4.36117104 -21.29995726
4.38231280 -21.29905726
4.40345457 -21.29815726
4.42459633 -21.29725726
4.44573807 -21.29635726
4.46687983 -21.29555726
4.48802160 -21.29465726
4.50916336 -21.29385726
4.53030510 -21.29305726
4.55144687 -21.29225726
4.57258863 -21.29165726
4.59373040 -21.29095726
4.61487213 -21.29035726
4.63601390 -21.28985726
4.65715566 -21.28935726
4.67829743 -21.28885726
4.69943916 -21.28845726
4.72058093 -21.28815726
4.74172269 -21.28785726
4.76286446 -21.28765726
4.78400619 -21.28755726
4.80514796 -21.28745726
4.82628972 -21.28745726

0.00000000 -20.58595726
0.01830916 -20.58595726
0.03661831 -20.58615726
0.05492747 -20.58645726
0.07323664 -20.58685726
0.09154578 -20.58735726
0.10985495 -20.58795726
0.12816409 -20.58865726
0.14647326 -20.58935726
0.16478242 -20.59025726
0.18309157 -20.59115726
0.20140073 -20.59215726
0.21970989 -20.59325726
0.23801904 -20.59445726
0.25632820 -20.59565726
0.27463736 -20.59695726
0.29294651 -20.59835726
0.31125567 -20.59975726
0.32956482 -20.60115726
0.34787398 -20.60265726
0.36618315 -20.60405726
0.38449229 -20.60545726
0.40280146 -20.60695726
0.42111062 -20.60845726
0.43941977 -20.60985726
0.45772893 -20.61135726
0.47603809 -20.61275726
0.49434724 -20.61415726
0.51265640 -20.61555726
0.53096555 -20.61685726
0.54927471 -20.61815726
0.56758387 -20.61935726
0.58589302 -20.62055726
0.60420218 -20.62165726
0.62251135 -20.62275726
0.64082049 -20.62365726
0.65912966 -20.62445726
0.67743882 -20.62525726
0.69574797 -20.62595726
0.71405713 -20.62655726
0.73236628 -20.62695726
0.75067544 -20.62725726
0.76898460 -20.62755726
0.78729375 -20.62775726
0.80560291 -20.62785726
0.80560291 -20.62785726
0.81617345 -20.62775726
0.82674398 -20.62775726
0.83731451 -20.62775726
0.84788504 -20.62765726
0.85845558 -20.62765726
0.86902612 -20.62755726
0.87959664 -20.62755726
0.89016717 -20.62745726
0.90073771 -20.62735726
0.91130825 -20.62725726
0.92187877 -20.62715726
0.93244931 -20.62705726
0.94301984 -20.62695726
0.95359038 -20.62675726
0.96416090 -20.62665726
0.97473144 -20.62645726
0.98530197 -20.62625726
0.99587251 -20.62605726
1.00644303 -20.62585726
1.01701357 -20.62565726
1.02758410 -20.62545726
1.03815464 -20.62525726
1.04872516 -20.62505726
1.05929570 -20.62485726
1.06986624 -20.62455726
1.08043677 -20.62435726
1.09100729 -20.62405726
1.10157783 -20.62385726
1.11214837 -20.62355726
1.12271890 -20.62325726
1.13328942 -20.62295726
1.14385996 -20.62265726
1.15443050 -20.62235726
1.16500103 -20.62205726
1.17557157 -20.62165726
1.18614209 -20.62135726
1.19671263 -20.62105726
1.20728316 -20.62065726
1.21785370 -20.62025726
1.22842422 -20.61995726
1.23899476 -20.61955726
1.24956530 -20.61915726
1.26013583 -20.61875726
1.27070635 -20.61835726
1.27070635 -20.61835726
1.29184809 -20.61905726
1.31298986 -20.61965726
1.33413162 -20.62015726
1.35527339 -20.62065726
1.37641512 -20.62095726
1.39755689 -20.62115726
1.41869865 -20.62135726
1.43984042 -20.62125726
1.46098215 -20.62125726
1.48212392 -20.62095726
1.50326568 -20.62065726
1.52440745 -20.62005726
1.54554921 -20.61945726
1.56669095 -20.61875726
1.58783271 -20.61795726
1.60897448 -20.61705726
1.63011624 -20.61595726
1.65125798 -20.61485726
1.67239974 -20.61375726
1.69354151 -20.61255726
1.71468327 -20.61115726
1.73582501 -20.60985726
1.75696678 -20.60835726
1.77810854 -20.60685726
1.79925031 -20.60535726
1.82039204 -20.60385726
1.84153381 -20.60235726
1.86267557 -20.60085726
1.88381734 -20.59935726
1.90495907 -20.59785726
1.92610084 -20.59645726
1.94724260 -20.59515726
1.96838437 -20.59375726
