#k-distance eigenvalue[eV]
2.95368552 -8.91340000
2.98806135 -8.68410000
3.02243717 -8.45110000
3.05681300 -8.21470000
3.09118883 -7.97510000
3.12556465 -7.73270000
3.15994048 -7.48770000
3.19431631 -7.24050000
3.22869218 -6.99150000
3.26306801 -6.74120000
3.29744384 -6.49020000
3.33181966 -6.37600000
3.36619549 -6.50980000
3.40057132 -6.63890000
3.43494714 -6.76190000
3.46932297 -6.87820000
3.50369880 -6.98760000
3.53807467 -7.08980000
3.57245050 -7.18480000
3.60682633 -7.27240000
3.64120215 -7.35260000
3.67557798 -7.42530000
3.70995381 -7.49040000
3.74432963 -7.54800000
3.77870546 -7.59800000
3.81308129 -7.64040000
3.84745716 -7.67500000
3.88183299 -7.70200000
3.91620882 -7.72130000
3.95058464 -7.73290000
3.98496047 -7.73670000
3.98496047 -7.73670000
3.98891904 -7.73670000
3.99287760 -7.73670000
3.99683617 -7.73670000
4.00079473 -7.73670000
4.00475330 -7.73670000
4.00871186 -7.73670000
4.01267043 -7.73670000
4.01662899 -7.73670000
4.02058756 -7.73670000
4.02454613 -7.73670000
4.02850469 -7.73670000
4.03246326 -7.73670000
4.03642182 -7.73670000
4.04038039 -7.73670000
4.04433895 -7.73670000
4.04829752 -7.73670000
4.05225609 -7.73670000
4.05621465 -7.73670000
4.06017321 -7.73670000
4.06413178 -7.73670000
4.06809034 -7.73670000
4.07204891 -7.73670000
4.07600748 -7.73670000
4.07996604 -7.73670000
4.08392461 -7.73670000
4.08788317 -7.73670000
4.09184174 -7.73670000
4.09580031 -7.73670000
4.09975887 -7.73670000
4.10371744 -7.73670000
4.10767600 -7.73670000
4.11163457 -7.73670000
4.11559313 -7.73670000
4.11955170 -7.73670000
4.12351026 -7.73670000
4.12746883 -7.73670000
4.13142739 -7.73670000
4.13538596 -7.73670000
4.13934452 -7.73670000
4.14330309 -7.73670000
4.14726166 -7.73670000
4.15122022 -7.73670000
4.15517879 -7.73670000
4.15913735 -7.73670000
4.16309592 -7.73670000
4.16705449 -7.73670000
4.17101305 -7.73670000
4.17497162 -7.73670000
4.17893018 -7.73670000
4.17893018 -7.73670000
4.20869229 -7.73380000
4.23845441 -7.72520000
4.26821652 -7.71070000
4.29797866 -7.69050000
4.32774078 -7.66450000
4.35750289 -7.63270000
4.38726501 -7.59520000
4.41702712 -7.55200000
4.44678923 -7.50300000
4.47655138 -7.44840000
4.50631349 -7.38810000
4.53607560 -7.32220000
4.56583772 -7.25080000
4.59559983 -7.17370000
4.62536194 -7.09120000
4.65512409 -7.00330000
4.68488620 -6.91000000
4.71464831 -6.81160000
4.74441043 -6.70820000
4.77417254 -6.60010000
4.80393466 -6.48870000
4.83369680 -6.61080000
4.86345891 -6.87220000
4.89322103 -7.13580000
4.92298314 -7.40100000
4.95274525 -7.66730000
4.98250737 -7.93430000
5.01226951 -8.20150000
5.04203162 -8.46860000
5.07179374 -8.73520000
5.10155585 -9.00090000
5.13131796 -9.26560000
5.16108008 -9.52880000
5.19084222 -9.79030000
5.22060433 -10.04980000
5.25036645 -10.30690000
5.28012856 -10.56140000
5.30989068 -10.81300000
5.33965279 -11.06110000
5.36941493 -11.30540000
5.39917705 -11.54530000
5.42893916 -11.77980000
5.45870127 -12.00800000
5.48846339 -12.22770000
5.51822550 -12.43610000
5.54798764 -12.62720000
5.57774976 -12.79080000
5.60751187 -12.90760000
5.63727398 -12.95150000
5.63727398 -12.95150000
5.65446176 -12.95080000
5.67164953 -12.94880000
5.68883730 -12.94540000
5.70602507 -12.94070000
5.72321286 -12.93470000
5.74040064 -12.92730000
5.75758841 -12.91860000
5.77477618 -12.90860000
5.79196395 -12.89730000
5.80915172 -12.88470000
5.82633949 -12.87090000
5.84352726 -12.85570000
5.86071503 -12.83930000
5.87790283 -12.82170000
5.89509060 -12.80290000
5.91227837 -12.78280000
5.92946614 -12.76170000
5.94665391 -12.73940000
5.96384169 -12.71600000
5.98102946 -12.69160000
5.99821723 -12.66620000
6.01540500 -12.63990000
6.03259279 -12.61260000
6.04978057 -12.58460000
6.06696834 -12.55580000
6.08415611 -12.52640000
6.10134388 -12.49650000
6.11853165 -12.46620000
6.13571942 -12.43560000
6.15290719 -12.40490000
6.17009496 -12.37440000
6.18728273 -12.34420000
6.20447053 -12.31470000
6.22165830 -12.28610000
6.23884607 -12.25890000
6.25603384 -12.23350000
6.27322162 -12.21050000
6.29040939 -12.19060000
6.30759716 -12.17430000
6.32478493 -12.16270000
6.34197270 -12.15650000
6.35916050 -12.15680000
6.37634827 -12.16460000
6.39353604 -12.18070000
6.41072381 -12.20590000
6.42791158 -12.24070000
6.44509935 -12.28520000
6.46228712 -12.33940000
6.47947489 -12.40110000
6.47947489 -12.40110000
6.51385072 -12.26750000
6.54822655 -12.12390000
6.58260237 -11.97500000
6.61697820 -11.82080000
6.65135403 -11.66140000
6.68572985 -11.49680000
6.72010568 -11.32700000
6.75448156 -11.15220000
6.78885738 -10.97230000
6.82323321 -10.78740000
6.85760904 -10.59760000
6.89198486 -10.40290000
6.92636069 -10.20360000
6.96073652 -9.99950000
6.99511234 -9.79090000
7.02948817 -9.57790000
7.06386405 -9.36050000
7.09823987 -9.13900000
7.13261570 -8.91340000
7.16699153 -8.68410000
7.20136735 -8.45110000
7.23574318 -8.21470000
7.27011901 -7.97510000
7.30449483 -7.73270000
7.33887066 -7.48770000
7.37324649 -7.24050000
7.40762236 -6.99150000
7.44199819 -6.74120000
7.47637402 -6.49020000
7.51074984 -6.37600000
7.54512567 -6.50980000
7.57950150 -6.63890000
7.61387732 -6.76190000
7.64825315 -6.87820000
7.68262898 -6.98760000
7.71700485 -7.08980000
7.75138068 -7.18480000
7.78575651 -7.27240000
7.82013233 -7.35260000
7.85450816 -7.42530000
7.88888399 -7.49040000
7.92325981 -7.54800000
7.95763564 -7.59800000
7.99201147 -7.64040000
8.02638734 -7.67500000
8.06076317 -7.70200000
8.09513900 -7.72130000
8.12951482 -7.73290000
8.16389065 -7.73670000

0.00000000 -6.09490000
0.02976211 -6.09220000
0.05952423 -6.08410000
0.08928634 -6.07060000
0.11904848 -6.05180000
0.14881060 -6.02760000
0.17857271 -5.99810000
0.20833482 -5.96330000
0.23809694 -5.92320000
0.26785905 -5.87780000
0.29762120 -5.82720000
0.32738331 -5.77150000
0.35714542 -5.71060000
0.38690754 -5.64470000
0.41666965 -5.57390000
0.44643176 -5.49820000
0.47619391 -5.41810000
0.50595602 -5.35590000
0.53571813 -5.59550000
